line_id,order_id,product_id,quantity,unit_price,line_total
L-006389,SO-01816,SKU-10075,1,334.62,334.62
L-006390,SO-01816,SKU-10045,1,494.59,494.59
L-006391,SO-01816,SKU-10003,8,230.09,1840.72
L-006392,SO-01816,SKU-10094,3,115.11,345.33
L-006393,SO-01816,SKU-10081,20,252.6,5052.0
L-006394,SO-01817,SKU-10092,2,104.85,209.7
L-006395,SO-01817,SKU-10068,3,226.69,680.07
L-006396,SO-01817,SKU-10094,5,115.11,575.55
L-006397,SO-01817,SKU-10026,1,408.46,408.46
L-006398,SO-01817,SKU-10023,20,441.49,8829.8
L-006399,SO-01818,SKU-10049,5,502.96,2514.8
L-006400,SO-01819,SKU-10048,2,278.0,556.0
L-006401,SO-01820,SKU-10073,12,236.86,2842.32
L-006402,SO-01820,SKU-10076,2,653.28,1306.56
L-006403,SO-01820,SKU-10057,4,191.15,764.6
L-006404,SO-01821,SKU-10029,8,316.46,2531.68
L-006405,SO-01821,SKU-10077,20,322.27,6445.4
L-006406,SO-01821,SKU-10057,10,175.86,1758.6
L-006407,SO-01822,SKU-10085,12,465.27,5583.24
L-006408,SO-01822,SKU-10004,5,106.0,530.0
L-006409,SO-01822,SKU-10026,1,367.61,367.61
L-006410,SO-01822,SKU-10012,20,101.65,2033.0
L-006411,SO-01822,SKU-10052,2,192.98,385.96
L-006412,SO-01823,SKU-10085,5,516.97,2584.85
L-006413,SO-01823,SKU-10054,12,76.38,916.56
L-006414,SO-01823,SKU-10045,12,494.59,5935.08
L-006415,SO-01823,SKU-10067,8,335.31,2682.48
L-006416,SO-01823,SKU-10089,5,53.28,266.4
L-006417,SO-01823,SKU-10072,8,137.29,1098.32
L-006418,SO-01824,SKU-10063,1,84.2,84.2
L-006419,SO-01824,SKU-10023,20,441.49,8829.8
L-006420,SO-01824,SKU-10084,3,456.36,1369.08
L-006421,SO-01825,SKU-10016,10,278.76,2787.6
L-006422,SO-01825,SKU-10087,12,50.35,604.2
L-006423,SO-01826,SKU-10069,4,79.89,319.56
L-006424,SO-01826,SKU-10077,3,322.27,966.81
L-006425,SO-01826,SKU-10043,20,596.35,11927.0
L-006426,SO-01826,SKU-10023,1,479.88,479.88
L-006427,SO-01826,SKU-10099,1,79.15,79.15
L-006428,SO-01827,SKU-10083,10,299.21,2992.1
L-006429,SO-01827,SKU-10089,3,50.47,151.41
L-006430,SO-01827,SKU-10086,10,88.79,887.9
L-006431,SO-01827,SKU-10054,10,70.27,702.7
L-006432,SO-01828,SKU-10058,2,192.25,384.5
L-006433,SO-01828,SKU-10066,8,221.58,1772.64
L-006434,SO-01828,SKU-10036,20,405.54,8110.8
L-006435,SO-01828,SKU-10031,2,55.2,110.4
L-006436,SO-01828,SKU-10010,2,88.04,176.08
L-006437,SO-01829,SKU-10026,10,388.04,3880.4
L-006438,SO-01829,SKU-10094,12,115.11,1381.32
L-006439,SO-01829,SKU-10046,2,202.79,405.58
L-006440,SO-01829,SKU-10030,1,477.11,477.11
L-006441,SO-01829,SKU-10012,20,101.65,2033.0
L-006442,SO-01830,SKU-10040,1,149.95,149.95
L-006443,SO-01830,SKU-10062,8,163.61,1308.88
L-006444,SO-01830,SKU-10097,8,98.24,785.92
L-006445,SO-01831,SKU-10030,2,487.71,975.42
L-006446,SO-01831,SKU-10054,2,76.38,152.76
L-006447,SO-01831,SKU-10036,8,405.54,3244.32
L-006448,SO-01831,SKU-10071,20,86.1,1722.0
L-006449,SO-01831,SKU-10085,1,516.97,516.97
L-006450,SO-01832,SKU-10098,1,54.19,54.19
L-006451,SO-01832,SKU-10005,5,249.69,1248.45
L-006452,SO-01832,SKU-10021,20,220.71,4414.2
L-006453,SO-01832,SKU-10004,1,106.0,106.0
L-006454,SO-01832,SKU-10035,20,504.12,10082.4
L-006455,SO-01832,SKU-10042,8,90.17,721.36
L-006456,SO-01833,SKU-10076,2,587.95,1175.9
L-006457,SO-01833,SKU-10088,5,68.82,344.1
L-006458,SO-01833,SKU-10084,12,466.5,5598.0
L-006459,SO-01833,SKU-10006,4,234.17,936.68
L-006460,SO-01834,SKU-10086,12,88.79,1065.48
L-006461,SO-01834,SKU-10044,1,400.29,400.29
L-006462,SO-01835,SKU-10097,2,98.24,196.48
L-006463,SO-01835,SKU-10007,5,142.64,713.2
L-006464,SO-01835,SKU-10058,20,186.18,3723.6
L-006465,SO-01835,SKU-10080,2,147.63,295.26
L-006466,SO-01835,SKU-10046,10,220.42,2204.2
L-006467,SO-01836,SKU-10098,2,49.85,99.7
L-006468,SO-01837,SKU-10033,12,454.02,5448.24
L-006469,SO-01838,SKU-10065,2,237.8,475.6
L-006470,SO-01838,SKU-10077,8,322.27,2578.16
L-006471,SO-01839,SKU-10045,3,494.59,1483.77
L-006472,SO-01839,SKU-10041,5,64.14,320.7
L-006473,SO-01840,SKU-10049,8,502.96,4023.68
L-006474,SO-01840,SKU-10046,2,220.42,440.84
L-006475,SO-01841,SKU-10053,2,48.9,97.8
L-006476,SO-01841,SKU-10059,4,103.97,415.88
L-006477,SO-01841,SKU-10094,3,109.35,328.05
L-006478,SO-01841,SKU-10079,5,677.11,3385.55
L-006479,SO-01841,SKU-10085,4,516.97,2067.88
L-006480,SO-01841,SKU-10050,20,61.03,1220.6
L-006481,SO-01842,SKU-10036,12,405.54,4866.48
L-006482,SO-01842,SKU-10091,1,84.34,84.34
L-006483,SO-01842,SKU-10016,8,264.82,2118.56
L-006484,SO-01842,SKU-10092,5,94.37,471.85
L-006485,SO-01842,SKU-10017,2,271.52,543.04
L-006486,SO-01842,SKU-10078,8,248.98,1991.84
L-006487,SO-01843,SKU-10049,1,477.81,477.81
L-006488,SO-01843,SKU-10007,2,155.04,310.08
L-006489,SO-01843,SKU-10042,10,88.21,882.1
L-006490,SO-01843,SKU-10016,3,278.76,836.28
L-006491,SO-01843,SKU-10017,3,257.94,773.82
L-006492,SO-01844,SKU-10060,2,392.08,784.16
L-006493,SO-01844,SKU-10073,3,263.18,789.54
L-006494,SO-01844,SKU-10007,20,155.04,3100.8
L-006495,SO-01844,SKU-10026,2,408.46,816.92
L-006496,SO-01845,SKU-10098,1,49.85,49.85
L-006497,SO-01845,SKU-10012,1,96.57,96.57
L-006498,SO-01845,SKU-10077,2,290.04,580.08
L-006499,SO-01845,SKU-10072,5,137.29,686.45
L-006500,SO-01845,SKU-10020,5,107.36,536.8
L-006501,SO-01845,SKU-10070,2,107.11,214.22
L-006502,SO-01846,SKU-10099,20,71.24,1424.8
L-006503,SO-01846,SKU-10098,20,54.19,1083.8
L-006504,SO-01846,SKU-10079,1,735.99,735.99
L-006505,SO-01846,SKU-10050,10,61.03,610.3
L-006506,SO-01846,SKU-10046,4,209.4,837.6
L-006507,SO-01846,SKU-10018,10,282.24,2822.4
L-006508,SO-01847,SKU-10079,2,735.99,1471.98
L-006509,SO-01847,SKU-10056,10,264.71,2647.1
L-006510,SO-01847,SKU-10067,10,372.57,3725.7
L-006511,SO-01847,SKU-10083,12,332.45,3989.4
L-006512,SO-01847,SKU-10015,10,180.93,1809.3
L-006513,SO-01847,SKU-10034,3,563.77,1691.31
L-006514,SO-01848,SKU-10068,12,204.02,2448.24
L-006515,SO-01848,SKU-10072,8,137.29,1098.32
L-006516,SO-01848,SKU-10082,1,361.3,361.3
L-006517,SO-01848,SKU-10035,4,504.12,2016.48
L-006518,SO-01849,SKU-10065,12,264.22,3170.64
L-006519,SO-01850,SKU-10053,2,48.9,97.8
L-006520,SO-01851,SKU-10009,1,275.52,275.52
L-006521,SO-01851,SKU-10050,4,61.03,244.12
L-006522,SO-01852,SKU-10034,4,563.77,2255.08
L-006523,SO-01852,SKU-10009,2,275.52,551.04
L-006524,SO-01852,SKU-10011,1,74.25,74.25
L-006525,SO-01852,SKU-10012,3,93.52,280.56
L-006526,SO-01852,SKU-10049,2,502.96,1005.92
L-006527,SO-01853,SKU-10071,2,93.59,187.18
L-006528,SO-01853,SKU-10088,3,65.38,196.14
L-006529,SO-01854,SKU-10016,5,250.88,1254.4
L-006530,SO-01854,SKU-10056,10,270.59,2705.9
L-006531,SO-01854,SKU-10038,1,467.26,467.26
L-006532,SO-01854,SKU-10061,4,297.48,1189.92
L-006533,SO-01854,SKU-10039,4,208.12,832.48
L-006534,SO-01854,SKU-10071,8,93.59,748.72
L-006535,SO-01855,SKU-10083,8,315.83,2526.64
L-006536,SO-01855,SKU-10072,8,137.29,1098.32
L-006537,SO-01855,SKU-10021,2,220.71,441.42
L-006538,SO-01855,SKU-10064,4,75.58,302.32
L-006539,SO-01855,SKU-10057,3,191.15,573.45
L-006540,SO-01856,SKU-10040,12,149.95,1799.4
L-006541,SO-01856,SKU-10078,20,229.06,4581.2
L-006542,SO-01856,SKU-10050,2,56.15,112.3
L-006543,SO-01856,SKU-10010,12,88.04,1056.48
L-006544,SO-01856,SKU-10012,2,91.49,182.98
L-006545,SO-01856,SKU-10018,2,282.24,564.48
L-006546,SO-01857,SKU-10051,4,259.7,1038.8
L-006547,SO-01857,SKU-10003,1,230.09,230.09
L-006548,SO-01858,SKU-10048,1,250.2,250.2
L-006549,SO-01858,SKU-10054,10,72.56,725.6
L-006550,SO-01858,SKU-10060,2,392.08,784.16
L-006551,SO-01859,SKU-10096,2,41.12,82.24
L-006552,SO-01859,SKU-10069,5,73.5,367.5
L-006553,SO-01859,SKU-10048,20,278.0,5560.0
L-006554,SO-01860,SKU-10009,20,275.52,5510.4
L-006555,SO-01860,SKU-10048,1,264.1,264.1
L-006556,SO-01860,SKU-10024,5,201.11,1005.55
L-006557,SO-01860,SKU-10090,1,30.06,30.06
L-006558,SO-01860,SKU-10076,2,601.02,1202.04
L-006559,SO-01860,SKU-10003,8,207.08,1656.64
L-006560,SO-01861,SKU-10012,2,101.65,203.3
L-006561,SO-01861,SKU-10016,4,278.76,1115.04
L-006562,SO-01861,SKU-10074,1,597.88,597.88
L-006563,SO-01862,SKU-10008,8,268.46,2147.68
L-006564,SO-01862,SKU-10011,2,74.25,148.5
L-006565,SO-01863,SKU-10078,2,236.53,473.06
L-006566,SO-01864,SKU-10010,3,90.91,272.73
L-006567,SO-01865,SKU-10043,2,566.53,1133.06
L-006568,SO-01865,SKU-10001,20,101.43,2028.6
L-006569,SO-01865,SKU-10056,12,264.71,3176.52
L-006570,SO-01865,SKU-10047,1,105.49,105.49
L-006571,SO-01866,SKU-10040,4,166.61,666.44
L-006572,SO-01866,SKU-10003,4,218.59,874.36
L-006573,SO-01866,SKU-10086,3,84.35,253.05
L-006574,SO-01866,SKU-10033,3,477.92,1433.76
L-006575,SO-01866,SKU-10092,12,104.85,1258.2
L-006576,SO-01867,SKU-10064,12,73.94,887.28
L-006577,SO-01868,SKU-10073,10,250.02,2500.2
L-006578,SO-01868,SKU-10010,8,95.7,765.6
L-006579,SO-01868,SKU-10080,1,147.63,147.63
L-006580,SO-01868,SKU-10075,5,371.8,1859.0
L-006581,SO-01868,SKU-10047,2,105.49,210.98
L-006582,SO-01868,SKU-10071,10,93.59,935.9
L-006583,SO-01869,SKU-10073,3,250.02,750.06
L-006584,SO-01869,SKU-10088,20,61.94,1238.8
L-006585,SO-01869,SKU-10013,3,162.6,487.8
L-006586,SO-01869,SKU-10062,4,155.43,621.72
L-006587,SO-01869,SKU-10053,20,48.9,978.0
L-006588,SO-01870,SKU-10005,20,237.21,4744.2
L-006589,SO-01870,SKU-10085,2,516.97,1033.94
L-006590,SO-01870,SKU-10012,5,101.65,508.25
L-006591,SO-01870,SKU-10080,1,147.63,147.63
L-006592,SO-01871,SKU-10097,5,93.33,466.65
L-006593,SO-01871,SKU-10033,1,439.69,439.69
L-006594,SO-01871,SKU-10082,20,325.17,6503.4
L-006595,SO-01872,SKU-10080,4,147.63,590.52
L-006596,SO-01872,SKU-10043,12,596.35,7156.2
L-006597,SO-01872,SKU-10055,12,230.58,2766.96
L-006598,SO-01872,SKU-10069,12,79.89,958.68
L-006599,SO-01872,SKU-10087,12,47.7,572.4
L-006600,SO-01872,SKU-10064,1,82.15,82.15
L-006601,SO-01873,SKU-10008,12,255.04,3060.48
L-006602,SO-01874,SKU-10050,2,56.15,112.3
L-006603,SO-01874,SKU-10046,5,220.42,1102.1
L-006604,SO-01875,SKU-10013,1,162.6,162.6
L-006605,SO-01875,SKU-10040,10,166.61,1666.1
L-006606,SO-01875,SKU-10074,2,567.99,1135.98
L-006607,SO-01875,SKU-10032,3,238.73,716.19
L-006608,SO-01876,SKU-10051,1,259.7,259.7
L-006609,SO-01876,SKU-10084,2,507.07,1014.14
L-006610,SO-01876,SKU-10085,2,516.97,1033.94
L-006611,SO-01876,SKU-10020,1,98.77,98.77
L-006612,SO-01876,SKU-10062,4,150.52,602.08
L-006613,SO-01877,SKU-10095,8,117.24,937.92
L-006614,SO-01877,SKU-10011,8,74.25,594.0
L-006615,SO-01877,SKU-10029,5,343.98,1719.9
L-006616,SO-01877,SKU-10093,10,69.93,699.3
L-006617,SO-01878,SKU-10027,20,209.55,4191.0
L-006618,SO-01878,SKU-10048,12,278.0,3336.0
L-006619,SO-01878,SKU-10042,2,98.01,196.02
L-006620,SO-01878,SKU-10094,2,105.9,211.8
L-006621,SO-01878,SKU-10039,8,226.22,1809.76
L-006622,SO-01878,SKU-10000,12,239.6,2875.2
L-006623,SO-01879,SKU-10094,20,109.35,2187.0
L-006624,SO-01880,SKU-10085,1,516.97,516.97
L-006625,SO-01880,SKU-10057,1,172.04,172.04
L-006626,SO-01880,SKU-10099,12,79.15,949.8
L-006627,SO-01881,SKU-10049,8,452.66,3621.28
L-006628,SO-01881,SKU-10087,1,47.7,47.7
L-006629,SO-01881,SKU-10050,8,61.03,488.24
L-006630,SO-01881,SKU-10088,20,68.82,1376.4
L-006631,SO-01881,SKU-10099,20,79.15,1583.0
L-006632,SO-01881,SKU-10089,2,56.08,112.16
L-006633,SO-01882,SKU-10036,3,405.54,1216.62
L-006634,SO-01882,SKU-10081,20,244.62,4892.4
L-006635,SO-01882,SKU-10099,20,79.15,1583.0
L-006636,SO-01882,SKU-10003,1,230.09,230.09
L-006637,SO-01882,SKU-10010,1,95.7,95.7
L-006638,SO-01882,SKU-10090,2,30.06,60.12
L-006639,SO-01883,SKU-10090,20,27.05,541.0
L-006640,SO-01883,SKU-10015,2,162.84,325.68
L-006641,SO-01883,SKU-10041,10,59.01,590.1
L-006642,SO-01883,SKU-10046,12,202.79,2433.48
L-006643,SO-01883,SKU-10073,20,250.02,5000.4
L-006644,SO-01884,SKU-10044,8,360.26,2882.08
L-006645,SO-01884,SKU-10022,8,435.84,3486.72
L-006646,SO-01884,SKU-10063,12,86.94,1043.28
L-006647,SO-01885,SKU-10017,3,271.52,814.56
L-006648,SO-01885,SKU-10090,20,30.06,601.2
L-006649,SO-01885,SKU-10037,10,422.36,4223.6
L-006650,SO-01885,SKU-10033,1,454.02,454.02
L-006651,SO-01886,SKU-10026,8,375.78,3006.24
L-006652,SO-01886,SKU-10031,4,54.0,216.0
L-006653,SO-01886,SKU-10012,5,101.65,508.25
L-006654,SO-01886,SKU-10051,4,259.7,1038.8
L-006655,SO-01887,SKU-10099,5,71.24,356.2
L-006656,SO-01887,SKU-10070,12,112.75,1353.0
L-006657,SO-01887,SKU-10086,1,84.35,84.35
L-006658,SO-01887,SKU-10012,1,101.65,101.65
L-006659,SO-01887,SKU-10083,3,299.21,897.63
L-006660,SO-01887,SKU-10082,2,343.24,686.48
L-006661,SO-01888,SKU-10076,5,620.62,3103.1
L-006662,SO-01888,SKU-10033,3,477.92,1433.76
L-006663,SO-01888,SKU-10010,2,95.7,191.4
L-006664,SO-01888,SKU-10001,20,101.43,2028.6
L-006665,SO-01888,SKU-10007,5,155.04,775.2
L-006666,SO-01889,SKU-10081,12,265.89,3190.68
L-006667,SO-01889,SKU-10098,20,49.85,997.0
L-006668,SO-01890,SKU-10030,5,477.11,2385.55
L-006669,SO-01890,SKU-10072,4,144.52,578.08
L-006670,SO-01891,SKU-10092,10,104.85,1048.5
L-006671,SO-01891,SKU-10039,1,226.22,226.22
L-006672,SO-01891,SKU-10042,5,98.01,490.05
L-006673,SO-01891,SKU-10084,5,507.07,2535.35
L-006674,SO-01892,SKU-10041,8,64.14,513.12
L-006675,SO-01892,SKU-10047,2,107.83,215.66
L-006676,SO-01893,SKU-10005,3,224.72,674.16
L-006677,SO-01893,SKU-10029,3,343.98,1031.94
L-006678,SO-01893,SKU-10058,5,202.37,1011.85
L-006679,SO-01893,SKU-10006,20,215.44,4308.8
L-006680,SO-01893,SKU-10047,2,111.35,222.7
L-006681,SO-01894,SKU-10080,1,147.63,147.63
L-006682,SO-01894,SKU-10098,4,54.19,216.76
L-006683,SO-01894,SKU-10070,1,112.75,112.75
L-006684,SO-01894,SKU-10010,5,86.13,430.65
L-006685,SO-01895,SKU-10074,10,597.88,5978.8
L-006686,SO-01895,SKU-10058,8,192.25,1538.0
L-006687,SO-01895,SKU-10088,10,65.38,653.8
L-006688,SO-01895,SKU-10014,10,182.68,1826.8
L-006689,SO-01895,SKU-10049,5,502.96,2514.8
L-006690,SO-01895,SKU-10016,8,278.76,2230.08
L-006691,SO-01896,SKU-10068,10,226.69,2266.9
L-006692,SO-01896,SKU-10072,8,144.52,1156.16
L-006693,SO-01896,SKU-10058,2,192.25,384.5
L-006694,SO-01897,SKU-10024,2,207.67,415.34
L-006695,SO-01897,SKU-10037,2,409.02,818.04
L-006696,SO-01897,SKU-10042,2,98.01,196.02
L-006697,SO-01897,SKU-10058,4,182.13,728.52
L-006698,SO-01898,SKU-10016,12,264.82,3177.84
L-006699,SO-01898,SKU-10080,3,135.82,407.46
L-006700,SO-01898,SKU-10048,2,250.2,500.4
L-006701,SO-01899,SKU-10064,2,82.15,164.3
L-006702,SO-01899,SKU-10045,8,445.13,3561.04
L-006703,SO-01899,SKU-10034,10,518.67,5186.7
L-006704,SO-01899,SKU-10021,2,198.64,397.28
L-006705,SO-01900,SKU-10001,3,101.43,304.29
L-006706,SO-01900,SKU-10052,3,214.42,643.26
L-006707,SO-01900,SKU-10085,3,491.12,1473.36
L-006708,SO-01900,SKU-10094,20,115.11,2302.2
L-006709,SO-01900,SKU-10066,4,210.5,842.0
L-006710,SO-01900,SKU-10036,3,373.1,1119.3
L-006711,SO-01901,SKU-10084,2,507.07,1014.14
L-006712,SO-01901,SKU-10047,2,111.35,222.7
L-006713,SO-01901,SKU-10029,20,326.78,6535.6
L-006714,SO-01901,SKU-10005,2,229.71,459.42
L-006715,SO-01901,SKU-10054,2,70.27,140.54
L-006716,SO-01901,SKU-10096,12,43.28,519.36
L-006717,SO-01902,SKU-10024,1,196.74,196.74
L-006718,SO-01903,SKU-10095,10,117.24,1172.4
L-006719,SO-01903,SKU-10005,20,229.71,4594.2
L-006720,SO-01903,SKU-10017,3,249.8,749.4
L-006721,SO-01904,SKU-10035,1,463.79,463.79
L-006722,SO-01904,SKU-10068,3,226.69,680.07
L-006723,SO-01904,SKU-10002,12,96.09,1153.08
L-006724,SO-01904,SKU-10074,10,597.88,5978.8
L-006725,SO-01905,SKU-10006,10,234.17,2341.7
L-006726,SO-01906,SKU-10076,5,620.62,3103.1
L-006727,SO-01907,SKU-10078,1,224.08,224.08
L-006728,SO-01908,SKU-10067,3,342.76,1028.28
L-006729,SO-01908,SKU-10088,3,65.38,196.14
L-006730,SO-01908,SKU-10038,12,467.26,5607.12
L-006731,SO-01908,SKU-10059,20,100.68,2013.6
L-006732,SO-01908,SKU-10017,1,257.94,257.94
L-006733,SO-01909,SKU-10009,1,253.48,253.48
L-006734,SO-01909,SKU-10069,5,79.89,399.45
L-006735,SO-01909,SKU-10058,5,186.18,930.9
L-006736,SO-01910,SKU-10003,1,211.68,211.68
L-006737,SO-01910,SKU-10071,2,93.59,187.18
L-006738,SO-01910,SKU-10083,2,332.45,664.9
L-006739,SO-01910,SKU-10021,20,220.71,4414.2
L-006740,SO-01910,SKU-10004,1,100.7,100.7
L-006741,SO-01910,SKU-10034,2,563.77,1127.54
L-006742,SO-01911,SKU-10044,10,360.26,3602.6
L-006743,SO-01911,SKU-10009,12,275.52,3306.24
L-006744,SO-01911,SKU-10024,12,218.6,2623.2
L-006745,SO-01912,SKU-10056,1,294.12,294.12
L-006746,SO-01912,SKU-10039,12,214.91,2578.92
L-006747,SO-01912,SKU-10073,3,263.18,789.54
L-006748,SO-01913,SKU-10032,4,252.0,1008.0
L-006749,SO-01913,SKU-10082,5,361.3,1806.5
L-006750,SO-01913,SKU-10053,2,48.9,97.8
L-006751,SO-01913,SKU-10064,5,73.94,369.7
L-006752,SO-01914,SKU-10065,1,264.22,264.22
L-006753,SO-01914,SKU-10085,2,516.97,1033.94
L-006754,SO-01915,SKU-10013,3,162.6,487.8
L-006755,SO-01915,SKU-10015,4,180.93,723.72
L-006756,SO-01915,SKU-10019,8,104.3,834.4
L-006757,SO-01915,SKU-10005,1,249.69,249.69
L-006758,SO-01916,SKU-10076,5,653.28,3266.4
L-006759,SO-01916,SKU-10013,4,146.34,585.36
L-006760,SO-01916,SKU-10050,10,61.03,610.3
L-006761,SO-01916,SKU-10009,4,275.52,1102.08
L-006762,SO-01917,SKU-10061,12,297.48,3569.76
L-006763,SO-01917,SKU-10051,2,259.7,519.4
L-006764,SO-01918,SKU-10087,3,53.0,159.0
L-006765,SO-01918,SKU-10023,5,431.89,2159.45
L-006766,SO-01918,SKU-10019,12,104.3,1251.6
L-006767,SO-01918,SKU-10052,1,203.7,203.7
L-006768,SO-01919,SKU-10057,4,191.15,764.6
L-006769,SO-01919,SKU-10058,2,182.13,364.26
L-006770,SO-01919,SKU-10051,3,259.7,779.1
L-006771,SO-01920,SKU-10022,8,458.78,3670.24
L-006772,SO-01920,SKU-10070,4,103.73,414.92
L-006773,SO-01920,SKU-10085,20,516.97,10339.4
L-006774,SO-01920,SKU-10045,3,469.86,1409.58
L-006775,SO-01920,SKU-10082,4,332.4,1329.6
L-006776,SO-01921,SKU-10094,1,105.9,105.9
L-006777,SO-01922,SKU-10098,1,54.19,54.19
L-006778,SO-01922,SKU-10008,20,268.46,5369.2
L-006779,SO-01923,SKU-10079,12,662.39,7948.68
L-006780,SO-01923,SKU-10032,1,244.04,244.04
L-006781,SO-01923,SKU-10092,20,104.85,2097.0
L-006782,SO-01923,SKU-10023,4,441.49,1765.96
L-006783,SO-01923,SKU-10073,8,242.13,1937.04
L-006784,SO-01924,SKU-10042,20,98.01,1960.2
L-006785,SO-01924,SKU-10016,2,278.76,557.52
L-006786,SO-01924,SKU-10049,10,452.66,4526.6
L-006787,SO-01924,SKU-10078,2,224.08,448.16
L-006788,SO-01924,SKU-10099,4,79.15,316.6
L-006789,SO-01924,SKU-10011,3,68.31,204.93
L-006790,SO-01925,SKU-10027,10,209.55,2095.5
L-006791,SO-01925,SKU-10057,8,172.04,1376.32
L-006792,SO-01925,SKU-10046,8,220.42,1763.36
L-006793,SO-01926,SKU-10086,20,88.79,1775.8
L-006794,SO-01927,SKU-10032,5,244.04,1220.2
L-006795,SO-01927,SKU-10039,4,208.12,832.48
L-006796,SO-01928,SKU-10088,8,63.31,506.48
L-006797,SO-01928,SKU-10023,3,479.88,1439.64
L-006798,SO-01928,SKU-10048,10,278.0,2780.0
L-006799,SO-01928,SKU-10054,5,68.74,343.7
L-006800,SO-01929,SKU-10084,2,456.36,912.72
L-006801,SO-01929,SKU-10003,10,207.08,2070.8
L-006802,SO-01929,SKU-10001,3,96.36,289.08
L-006803,SO-01929,SKU-10049,8,502.96,4023.68
L-006804,SO-01930,SKU-10017,4,244.37,977.48
L-006805,SO-01931,SKU-10068,20,226.69,4533.8
L-006806,SO-01931,SKU-10052,12,197.27,2367.24
L-006807,SO-01932,SKU-10023,1,479.88,479.88
L-006808,SO-01932,SKU-10057,3,191.15,573.45
L-006809,SO-01932,SKU-10002,20,104.45,2089.0
L-006810,SO-01932,SKU-10087,1,48.76,48.76
L-006811,SO-01933,SKU-10049,1,502.96,502.96
L-006812,SO-01933,SKU-10022,4,422.08,1688.32
L-006813,SO-01934,SKU-10026,8,375.78,3006.24
L-006814,SO-01935,SKU-10086,1,88.79,88.79
L-006815,SO-01935,SKU-10001,2,101.43,202.86
L-006816,SO-01935,SKU-10003,12,218.59,2623.08
L-006817,SO-01935,SKU-10093,20,69.93,1398.6
L-006818,SO-01936,SKU-10063,2,91.52,183.04
L-006819,SO-01937,SKU-10070,10,103.73,1037.3
L-006820,SO-01938,SKU-10046,2,198.38,396.76
L-006821,SO-01938,SKU-10052,20,203.7,4074.0
L-006822,SO-01938,SKU-10099,1,79.15,79.15
L-006823,SO-01938,SKU-10025,20,158.48,3169.6
L-006824,SO-01938,SKU-10050,12,54.93,659.16
L-006825,SO-01939,SKU-10045,3,445.13,1335.39
L-006826,SO-01939,SKU-10077,10,322.27,3222.7
L-006827,SO-01939,SKU-10057,12,191.15,2293.8
L-006828,SO-01939,SKU-10038,1,491.85,491.85
L-006829,SO-01939,SKU-10088,1,61.94,61.94
L-006830,SO-01940,SKU-10043,5,596.35,2981.75
L-006831,SO-01940,SKU-10056,8,270.59,2164.72
L-006832,SO-01940,SKU-10004,2,95.4,190.8
L-006833,SO-01940,SKU-10075,12,334.62,4015.44
L-006834,SO-01940,SKU-10007,12,155.04,1860.48
L-006835,SO-01941,SKU-10043,3,596.35,1789.05
L-006836,SO-01941,SKU-10026,8,375.78,3006.24
L-006837,SO-01942,SKU-10009,20,275.52,5510.4
L-006838,SO-01942,SKU-10051,2,238.92,477.84
L-006839,SO-01942,SKU-10053,2,46.46,92.92
L-006840,SO-01942,SKU-10065,1,237.8,237.8
L-006841,SO-01942,SKU-10004,4,106.0,424.0
L-006842,SO-01942,SKU-10098,2,54.19,108.38
L-006843,SO-01943,SKU-10075,2,353.21,706.42
L-006844,SO-01943,SKU-10081,5,252.6,1263.0
L-006845,SO-01943,SKU-10059,1,109.44,109.44
L-006846,SO-01943,SKU-10052,3,203.7,611.1
L-006847,SO-01943,SKU-10083,2,332.45,664.9
L-006848,SO-01943,SKU-10033,2,477.92,955.84
L-006849,SO-01944,SKU-10049,20,502.96,10059.2
L-006850,SO-01945,SKU-10039,2,208.12,416.24
L-006851,SO-01945,SKU-10026,1,408.46,408.46
L-006852,SO-01945,SKU-10007,20,155.04,3100.8
L-006853,SO-01945,SKU-10089,1,56.08,56.08
L-006854,SO-01946,SKU-10017,3,271.52,814.56
L-006855,SO-01947,SKU-10080,4,147.63,590.52
L-006856,SO-01947,SKU-10059,8,103.97,831.76
L-006857,SO-01947,SKU-10084,8,507.07,4056.56
L-006858,SO-01948,SKU-10001,12,101.43,1217.16
L-006859,SO-01948,SKU-10075,5,371.8,1859.0
L-006860,SO-01948,SKU-10079,8,677.11,5416.88
L-006861,SO-01949,SKU-10030,3,503.61,1510.83
L-006862,SO-01949,SKU-10038,1,491.85,491.85
L-006863,SO-01949,SKU-10063,2,82.37,164.74
L-006864,SO-01949,SKU-10085,1,516.97,516.97
L-006865,SO-01949,SKU-10095,2,117.24,234.48
L-006866,SO-01949,SKU-10025,4,158.48,633.92
L-006867,SO-01950,SKU-10098,2,54.19,108.38
L-006868,SO-01950,SKU-10071,8,84.23,673.84
L-006869,SO-01950,SKU-10000,2,239.6,479.2
L-006870,SO-01950,SKU-10066,1,221.58,221.58
L-006871,SO-01951,SKU-10009,2,275.52,551.04
L-006872,SO-01951,SKU-10047,3,117.21,351.63
L-006873,SO-01951,SKU-10049,3,462.72,1388.16
L-006874,SO-01951,SKU-10027,3,192.79,578.37
L-006875,SO-01951,SKU-10025,10,158.48,1584.8
L-006876,SO-01951,SKU-10024,1,207.67,207.67
L-006877,SO-01952,SKU-10019,5,104.3,521.5
L-006878,SO-01952,SKU-10032,4,265.26,1061.04
L-006879,SO-01952,SKU-10070,2,107.11,214.22
