order_id,order_date,customer_id,status,currency,order_total
SO-01337,2025-09-02,CUST-026,Closed,USD,8150.5
SO-01338,2025-09-22,CUST-015,Shipped,USD,1627.04
SO-01339,2025-09-04,CUST-010,Open,USD,3585.63
SO-01340,2025-09-11,CUST-009,Shipped,USD,5983.12
SO-01341,2025-09-30,CUST-029,Shipped,USD,4819.92
SO-01342,2025-10-22,CUST-012,Closed,USD,10275.86
SO-01343,2025-10-28,CUST-014,Shipped,USD,10909.78
SO-01344,2025-10-23,CUST-032,Closed,USD,4493.31
SO-01345,2025-10-31,CUST-023,Shipped,USD,5514.09
SO-01346,2025-10-09,CUST-047,Closed,USD,3327.32
SO-01347,2025-10-09,CUST-009,Closed,USD,4411.51
SO-01348,2025-10-21,CUST-018,Shipped,USD,942.35
SO-01349,2025-10-22,CUST-038,Shipped,USD,3172.73
SO-01350,2025-10-14,CUST-022,Closed,USD,4050.66
SO-01351,2025-10-09,CUST-025,Shipped,USD,2066.72
SO-01352,2025-10-06,CUST-046,Shipped,USD,1443.27
SO-01353,2025-10-13,CUST-034,Closed,USD,1821.82
SO-01354,2025-10-30,CUST-020,Shipped,USD,8278.24
SO-01355,2025-10-27,CUST-037,Closed,USD,5488.71
SO-01356,2025-10-22,CUST-017,Closed,USD,3357.34
SO-01357,2025-10-21,CUST-034,Shipped,USD,8325.34
SO-01358,2025-10-03,CUST-014,Closed,USD,1703.0
SO-01359,2025-10-29,CUST-044,Shipped,USD,11979.41
SO-01360,2025-10-02,CUST-021,Open,USD,374.22
SO-01361,2025-10-20,CUST-042,Shipped,USD,1970.0
SO-01362,2025-10-17,CUST-002,Shipped,USD,11000.1
SO-01363,2025-10-01,CUST-026,Shipped,USD,7712.5
SO-01364,2025-10-27,CUST-048,Shipped,USD,229.14
SO-01365,2025-10-06,CUST-013,Shipped,USD,2675.64
SO-01366,2025-10-29,CUST-005,Closed,USD,4216.75
SO-01367,2025-10-20,CUST-041,Closed,USD,4453.59
SO-01368,2025-10-08,CUST-041,Shipped,USD,1523.7
SO-01369,2025-10-14,CUST-043,Closed,USD,8264.37
SO-01370,2025-10-01,CUST-036,Closed,USD,1604.95
SO-01371,2025-10-29,CUST-042,Shipped,USD,1063.74
SO-01372,2025-10-20,CUST-008,Shipped,USD,10630.53
SO-01373,2025-10-13,CUST-008,Closed,USD,5072.67
SO-01374,2025-10-13,CUST-038,Closed,USD,5613.47
SO-01375,2025-10-30,CUST-026,Shipped,USD,1617.22
SO-01376,2025-10-13,CUST-045,Closed,USD,3893.0
SO-01377,2025-10-03,CUST-046,Shipped,USD,12232.34
SO-01378,2025-10-14,CUST-018,Shipped,USD,5918.11
SO-01379,2025-10-15,CUST-008,Shipped,USD,294.03
SO-01380,2025-10-03,CUST-009,Closed,USD,6494.32
SO-01381,2025-10-02,CUST-018,Shipped,USD,8409.19
SO-01382,2025-10-17,CUST-004,Closed,USD,6697.34
SO-01383,2025-10-30,CUST-020,Shipped,USD,6905.59
SO-01384,2025-10-14,CUST-017,Closed,USD,2040.32
SO-01385,2025-10-09,CUST-040,Shipped,USD,9405.49
SO-01386,2025-10-31,CUST-043,Closed,USD,6983.5
SO-01387,2025-10-24,CUST-018,Shipped,USD,8883.37
SO-01388,2025-10-22,CUST-029,Closed,USD,931.7
SO-01389,2025-10-03,CUST-021,Closed,USD,9670.94
SO-01390,2025-10-24,CUST-035,Closed,USD,934.17
SO-01391,2025-10-02,CUST-013,Closed,USD,1647.4
SO-01392,2025-10-31,CUST-035,Shipped,USD,4843.84
SO-01393,2025-10-30,CUST-011,Closed,USD,2138.92
SO-01394,2025-10-30,CUST-038,Shipped,USD,3920.82
SO-01395,2025-10-22,CUST-015,Shipped,USD,7217.76
SO-01396,2025-10-13,CUST-021,Closed,USD,1636.1
SO-01397,2025-10-27,CUST-010,Closed,USD,3781.88
SO-01398,2025-10-01,CUST-007,Shipped,USD,8675.72
SO-01399,2025-10-27,CUST-048,Shipped,USD,9620.59
SO-01400,2025-10-07,CUST-038,Shipped,USD,1281.72
SO-01401,2025-10-28,CUST-036,Shipped,USD,5813.3
SO-01402,2025-10-31,CUST-002,Shipped,USD,4667.71
SO-01403,2025-10-03,CUST-050,Shipped,USD,8694.21
SO-01404,2025-10-13,CUST-028,Shipped,USD,845.66
SO-01405,2025-10-27,CUST-042,Closed,USD,1208.16
SO-01406,2025-10-14,CUST-010,Closed,USD,2567.08
SO-01407,2025-10-16,CUST-042,Shipped,USD,1329.8
SO-01408,2025-10-28,CUST-036,Closed,USD,2917.44
SO-01409,2025-10-16,CUST-014,Closed,USD,9929.58
SO-01410,2025-10-24,CUST-034,Shipped,USD,11275.4
SO-01411,2025-10-03,CUST-032,Shipped,USD,1095.84
SO-01412,2025-10-14,CUST-002,Closed,USD,11260.71
SO-01413,2025-10-13,CUST-012,Shipped,USD,18704.92
SO-01414,2025-10-06,CUST-049,Closed,USD,1914.77
SO-01415,2025-10-03,CUST-033,Shipped,USD,857.68
SO-01416,2025-10-02,CUST-010,Closed,USD,1952.8
SO-01417,2025-10-20,CUST-048,Closed,USD,135.82
SO-01418,2025-10-20,CUST-049,Shipped,USD,375.39
SO-01419,2025-10-16,CUST-029,Shipped,USD,8535.38
SO-01420,2025-10-24,CUST-016,Closed,USD,6848.34
SO-01421,2025-10-06,CUST-015,Closed,USD,1377.6
SO-01422,2025-10-06,CUST-039,Shipped,USD,1209.51
SO-01423,2025-10-06,CUST-024,Closed,USD,20006.66
SO-01424,2025-10-14,CUST-040,Shipped,USD,1496.05
SO-01425,2025-10-02,CUST-044,Shipped,USD,499.38
SO-01426,2025-10-29,CUST-049,Shipped,USD,5757.39
SO-01427,2025-10-10,CUST-049,Closed,USD,14695.59
SO-01428,2025-10-14,CUST-032,Shipped,USD,14390.72
SO-01429,2025-10-23,CUST-030,Shipped,USD,6121.64
SO-01430,2025-10-13,CUST-047,Closed,USD,498.42
SO-01431,2025-10-23,CUST-020,Shipped,USD,3499.05
SO-01432,2025-10-21,CUST-046,Shipped,USD,7281.53
SO-01433,2025-10-31,CUST-043,Shipped,USD,1927.84
SO-01434,2025-10-23,CUST-028,Shipped,USD,2770.01
SO-01435,2025-10-28,CUST-014,Shipped,USD,15106.38
SO-01436,2025-10-02,CUST-039,Closed,USD,1824.96
SO-01437,2025-10-23,CUST-015,Shipped,USD,3653.28
SO-01438,2025-10-28,CUST-027,Closed,USD,458.35
SO-01439,2025-10-14,CUST-048,Shipped,USD,1194.6
SO-01440,2025-10-06,CUST-006,Shipped,USD,1492.4
SO-01441,2025-10-10,CUST-030,Shipped,USD,2122.6
SO-01442,2025-10-10,CUST-014,Closed,USD,3438.63
SO-01443,2025-10-14,CUST-034,Shipped,USD,2256.68
SO-01444,2025-10-03,CUST-001,Shipped,USD,4976.25
SO-01445,2025-10-31,CUST-001,Shipped,USD,2402.92
SO-01446,2025-10-07,CUST-040,Shipped,USD,30.06
SO-01447,2025-10-31,CUST-041,Shipped,USD,6479.42
SO-01448,2025-10-02,CUST-040,Closed,USD,2755.65
SO-01449,2025-10-15,CUST-050,Shipped,USD,962.26
SO-01450,2025-10-02,CUST-028,Shipped,USD,4254.72
SO-01451,2025-10-31,CUST-010,Shipped,USD,5574.62
SO-01452,2025-10-07,CUST-050,Closed,USD,3392.9
SO-01453,2025-10-24,CUST-011,Shipped,USD,4549.66
SO-01454,2025-10-06,CUST-019,Closed,USD,5300.01
SO-01455,2025-10-09,CUST-013,Closed,USD,8127.3
SO-01456,2025-10-20,CUST-028,Closed,USD,929.2
SO-01457,2025-10-16,CUST-018,Shipped,USD,1034.08
SO-01458,2025-10-27,CUST-035,Shipped,USD,16159.62
SO-01459,2025-10-14,CUST-027,Shipped,USD,2773.77
SO-01460,2025-10-07,CUST-028,Closed,USD,10227.08
SO-01461,2025-10-01,CUST-027,Shipped,USD,3593.34
SO-01462,2025-10-31,CUST-010,Closed,USD,7823.58
SO-01463,2025-10-13,CUST-001,Closed,USD,230.58
SO-01464,2025-10-03,CUST-044,Closed,USD,1904.31
SO-01465,2025-10-02,CUST-006,Closed,USD,4613.06
SO-01466,2025-10-27,CUST-022,Closed,USD,2805.0
SO-01467,2025-10-22,CUST-025,Closed,USD,6511.93
SO-01468,2025-10-16,CUST-030,Closed,USD,1389.31
SO-01469,2025-10-06,CUST-032,Closed,USD,11610.07
SO-01470,2025-10-17,CUST-021,Shipped,USD,1614.29
SO-01471,2025-10-08,CUST-045,Shipped,USD,271.52
SO-01472,2025-10-29,CUST-008,Shipped,USD,11822.12
SO-01473,2025-10-21,CUST-006,Shipped,USD,12339.97
SO-01474,2025-10-01,CUST-008,Shipped,USD,862.88
SO-01475,2025-10-20,CUST-028,Shipped,USD,12673.38
SO-01476,2025-10-24,CUST-023,Shipped,USD,13348.44
SO-01477,2025-10-06,CUST-022,Shipped,USD,4024.68
SO-01478,2025-10-28,CUST-018,Closed,USD,3976.59
SO-01479,2025-10-29,CUST-033,Shipped,USD,7241.65
SO-01480,2025-10-24,CUST-001,Shipped,USD,2305.8
SO-01481,2025-10-07,CUST-028,Shipped,USD,3769.79
SO-01482,2025-10-09,CUST-043,Shipped,USD,9234.21
SO-01483,2025-10-20,CUST-018,Closed,USD,219.58
SO-01484,2025-10-01,CUST-010,Shipped,USD,1662.25
SO-01485,2025-10-20,CUST-040,Closed,USD,5167.65
SO-01486,2025-10-03,CUST-034,Open,USD,5795.3
SO-01487,2025-10-09,CUST-025,Shipped,USD,3169.58
SO-01488,2025-10-10,CUST-048,Closed,USD,2300.9
SO-01489,2025-10-10,CUST-001,Closed,USD,6792.12
SO-01490,2025-10-24,CUST-045,Open,USD,9228.57
SO-01491,2025-10-27,CUST-043,Closed,USD,794.13
SO-01492,2025-10-16,CUST-027,Open,USD,1606.38
SO-01493,2025-10-07,CUST-036,Shipped,USD,635.99
SO-01494,2025-10-03,CUST-048,Closed,USD,14903.61
SO-01495,2025-10-22,CUST-016,Shipped,USD,6010.47
SO-01496,2025-10-06,CUST-039,Shipped,USD,1104.95
SO-01497,2025-10-01,CUST-015,Shipped,USD,5392.08
SO-01498,2025-10-24,CUST-029,Closed,USD,1090.91
SO-01499,2025-10-21,CUST-015,Shipped,USD,104.85
SO-01500,2025-10-31,CUST-037,Shipped,USD,5503.15
SO-01501,2025-10-01,CUST-004,Shipped,USD,1184.86
SO-01502,2025-10-28,CUST-002,Shipped,USD,100.7
SO-01503,2025-10-10,CUST-017,Shipped,USD,6661.58
SO-01504,2025-10-14,CUST-025,Shipped,USD,3371.02
SO-01505,2025-10-29,CUST-003,Open,USD,5872.65
SO-01506,2025-10-09,CUST-030,Shipped,USD,3569.76
SO-01507,2025-10-13,CUST-009,Closed,USD,17432.96
SO-01508,2025-10-06,CUST-009,Shipped,USD,5094.89
SO-01509,2025-10-20,CUST-017,Shipped,USD,253.48
SO-01510,2025-10-13,CUST-015,Closed,USD,3374.1
SO-01511,2025-10-14,CUST-049,Shipped,USD,4476.73
SO-01512,2025-10-29,CUST-019,Shipped,USD,51.48
SO-01513,2025-10-10,CUST-037,Shipped,USD,4149.32
SO-01514,2025-10-27,CUST-026,Shipped,USD,12787.58
SO-01515,2025-10-10,CUST-014,Closed,USD,13847.41
SO-01516,2025-10-10,CUST-007,Closed,USD,13923.45
SO-01517,2025-10-10,CUST-040,Closed,USD,10924.2
SO-01518,2025-10-24,CUST-050,Shipped,USD,820.2
SO-01519,2025-10-06,CUST-030,Shipped,USD,14007.74
SO-01520,2025-10-17,CUST-029,Shipped,USD,6457.04
SO-01521,2025-10-09,CUST-030,Closed,USD,7055.4
SO-01522,2025-10-09,CUST-046,Shipped,USD,1426.6
SO-01523,2025-10-06,CUST-011,Shipped,USD,6193.78
SO-01524,2025-10-09,CUST-037,Closed,USD,7413.4
SO-01525,2025-10-03,CUST-035,Closed,USD,6779.23
SO-01526,2025-10-14,CUST-007,Shipped,USD,713.15
SO-01527,2025-10-08,CUST-026,Shipped,USD,706.42
SO-01528,2025-10-10,CUST-049,Shipped,USD,6713.64
SO-01529,2025-10-28,CUST-017,Shipped,USD,2484.08
SO-01530,2025-10-17,CUST-028,Shipped,USD,5890.83
SO-01531,2025-10-30,CUST-020,Shipped,USD,4924.94
SO-01532,2025-10-17,CUST-045,Open,USD,3061.11
SO-01533,2025-10-16,CUST-048,Shipped,USD,7131.37
SO-01534,2025-10-03,CUST-005,Closed,USD,8689.68
SO-01535,2025-10-01,CUST-023,Shipped,USD,5568.24
SO-01536,2025-10-21,CUST-039,Closed,USD,7460.08
SO-01537,2025-10-29,CUST-048,Closed,USD,1476.3
SO-01538,2025-10-24,CUST-016,Shipped,USD,4846.51
SO-01539,2025-10-16,CUST-013,Shipped,USD,5213.34
SO-01540,2025-10-14,CUST-012,Shipped,USD,9708.2
SO-01541,2025-10-20,CUST-010,Shipped,USD,10857.69
SO-01542,2025-10-23,CUST-007,Shipped,USD,659.22
SO-01543,2025-10-01,CUST-041,Shipped,USD,303.3
SO-01544,2025-10-24,CUST-015,Open,USD,11486.14
SO-01545,2025-10-29,CUST-014,Closed,USD,1869.61
SO-01546,2025-10-01,CUST-012,Closed,USD,3291.62
SO-01547,2025-10-15,CUST-050,Open,USD,7452.49
SO-01548,2025-10-22,CUST-012,Closed,USD,2526.03
SO-01549,2025-10-20,CUST-009,Shipped,USD,6340.39
SO-01550,2025-10-31,CUST-038,Shipped,USD,3046.35
SO-01551,2025-10-15,CUST-016,Shipped,USD,3844.06
SO-01552,2025-10-27,CUST-031,Shipped,USD,8660.03
SO-01553,2025-10-10,CUST-009,Closed,USD,7695.23
SO-01554,2025-10-01,CUST-039,Closed,USD,11602.16
SO-01555,2025-10-08,CUST-003,Closed,USD,4548.23
SO-01556,2025-10-08,CUST-016,Shipped,USD,1414.98
SO-01557,2025-10-28,CUST-002,Closed,USD,807.93
SO-01558,2025-10-02,CUST-019,Shipped,USD,3860.08
SO-01559,2025-10-03,CUST-033,Shipped,USD,4627.78
SO-01560,2025-10-30,CUST-025,Shipped,USD,3112.51
SO-01561,2025-10-08,CUST-011,Shipped,USD,1863.63
SO-01562,2025-10-23,CUST-016,Closed,USD,3185.82
SO-01563,2025-10-20,CUST-029,Closed,USD,816.92
SO-01564,2025-10-09,CUST-002,Shipped,USD,2058.21
SO-01565,2025-10-13,CUST-027,Closed,USD,2053.72
SO-01566,2025-10-13,CUST-010,Closed,USD,226.22
SO-01567,2025-10-03,CUST-046,Closed,USD,494.59
SO-01568,2025-10-17,CUST-026,Shipped,USD,2945.56
SO-01569,2025-10-07,CUST-044,Shipped,USD,2009.12
SO-01570,2025-10-07,CUST-034,Open,USD,6828.68
SO-01571,2025-10-03,CUST-018,Closed,USD,10820.13
SO-01572,2025-10-15,CUST-020,Closed,USD,8051.9
SO-01573,2025-10-07,CUST-017,Closed,USD,1213.98
SO-01574,2025-10-27,CUST-010,Shipped,USD,1773.63
SO-01575,2025-10-07,CUST-048,Shipped,USD,3712.31
SO-01576,2025-10-31,CUST-013,Shipped,USD,2101.65
SO-01577,2025-10-27,CUST-018,Closed,USD,2229.77
SO-01578,2025-10-09,CUST-033,Closed,USD,1735.16
SO-01579,2025-10-27,CUST-045,Shipped,USD,11769.38
SO-01580,2025-10-31,CUST-024,Shipped,USD,2475.12
SO-01581,2025-10-10,CUST-016,Shipped,USD,3792.21
SO-01582,2025-10-22,CUST-012,Shipped,USD,2359.18
SO-01583,2025-10-27,CUST-016,Shipped,USD,3161.67
SO-01584,2025-10-13,CUST-043,Closed,USD,14396.59
SO-01585,2025-10-16,CUST-003,Closed,USD,8913.85
SO-01586,2025-10-22,CUST-040,Shipped,USD,3590.52
SO-01587,2025-10-13,CUST-006,Open,USD,6658.5
SO-01588,2025-10-15,CUST-050,Shipped,USD,5215.06
SO-01589,2025-10-21,CUST-017,Shipped,USD,3547.26
SO-01590,2025-10-22,CUST-020,Shipped,USD,5187.72
SO-01591,2025-10-17,CUST-016,Closed,USD,2406.2
SO-01592,2025-10-07,CUST-012,Closed,USD,6087.8
SO-01593,2025-10-17,CUST-005,Shipped,USD,179.96
SO-01594,2025-10-16,CUST-028,Shipped,USD,3685.4
SO-01595,2025-10-16,CUST-047,Closed,USD,3602.8
SO-01596,2025-10-07,CUST-046,Closed,USD,12261.34
SO-01597,2025-10-22,CUST-009,Shipped,USD,6031.37
SO-01598,2025-10-28,CUST-012,Closed,USD,8295.7
SO-01599,2025-10-24,CUST-030,Shipped,USD,9911.92
SO-01600,2025-10-03,CUST-005,Shipped,USD,961.25
SO-01601,2025-10-02,CUST-027,Closed,USD,2677.9
SO-01602,2025-10-22,CUST-018,Shipped,USD,10962.33
SO-01603,2025-10-22,CUST-032,Closed,USD,1521.21
SO-01604,2025-11-24,CUST-030,Closed,USD,1102.04
SO-01605,2025-11-18,CUST-008,Shipped,USD,5261.99
SO-01606,2025-11-07,CUST-026,Shipped,USD,2297.1
SO-01607,2025-11-06,CUST-005,Shipped,USD,8002.07
SO-01608,2025-11-25,CUST-007,Closed,USD,5285.4
SO-01609,2025-11-04,CUST-044,Shipped,USD,5366.61
SO-01610,2025-11-25,CUST-019,Closed,USD,847.24
SO-01611,2025-11-04,CUST-019,Shipped,USD,8783.57
SO-01612,2025-11-26,CUST-027,Closed,USD,9914.9
SO-01613,2025-11-04,CUST-002,Shipped,USD,732.26
SO-01614,2025-11-24,CUST-015,Shipped,USD,4025.78
SO-01615,2025-11-28,CUST-033,Shipped,USD,3201.04
SO-01616,2025-11-18,CUST-004,Shipped,USD,1322.27
SO-01617,2025-11-12,CUST-049,Closed,USD,158.48
SO-01618,2025-11-28,CUST-023,Shipped,USD,5104.34
SO-01619,2025-11-10,CUST-023,Shipped,USD,1825.12
SO-01620,2025-11-27,CUST-008,Open,USD,1341.44
SO-01621,2025-11-26,CUST-047,Shipped,USD,7021.65
SO-01622,2025-11-11,CUST-010,Shipped,USD,7098.49
SO-01623,2025-11-05,CUST-001,Closed,USD,240.48
SO-01624,2025-11-06,CUST-016,Shipped,USD,619.48
SO-01625,2025-11-24,CUST-020,Shipped,USD,1472.49
SO-01626,2025-11-05,CUST-003,Shipped,USD,3408.72
SO-01627,2025-11-26,CUST-031,Closed,USD,5229.87
SO-01628,2025-11-26,CUST-033,Closed,USD,4857.64
SO-01629,2025-11-17,CUST-020,Shipped,USD,3126.83
SO-01630,2025-11-07,CUST-022,Open,USD,980.98
SO-01631,2025-11-11,CUST-046,Closed,USD,13281.01
SO-01632,2025-11-20,CUST-049,Shipped,USD,15367.22
SO-01633,2025-11-28,CUST-036,Shipped,USD,2521.4
SO-01634,2025-11-06,CUST-011,Shipped,USD,718.8
SO-01635,2025-11-05,CUST-016,Shipped,USD,862.64
SO-01636,2025-11-10,CUST-011,Shipped,USD,3544.32
SO-01637,2025-11-18,CUST-033,Open,USD,203.05
SO-01638,2025-11-04,CUST-050,Closed,USD,15009.26
SO-01639,2025-11-12,CUST-012,Shipped,USD,729.24
SO-01640,2025-11-05,CUST-046,Shipped,USD,2751.84
SO-01641,2025-11-03,CUST-031,Shipped,USD,3097.42
SO-01642,2025-11-17,CUST-040,Shipped,USD,8316.42
SO-01643,2025-11-14,CUST-014,Shipped,USD,6396.91
SO-01644,2025-11-07,CUST-032,Shipped,USD,4287.41
SO-01645,2025-11-20,CUST-035,Shipped,USD,1313.85
SO-01646,2025-11-25,CUST-009,Closed,USD,3614.86
SO-01647,2025-11-04,CUST-006,Shipped,USD,7588.57
SO-01648,2025-11-21,CUST-011,Closed,USD,5333.82
SO-01649,2025-11-07,CUST-028,Closed,USD,2569.83
SO-01650,2025-11-06,CUST-020,Closed,USD,8403.04
SO-01651,2025-11-07,CUST-041,Shipped,USD,8404.03
SO-01652,2025-11-10,CUST-033,Closed,USD,1074.79
SO-01653,2025-11-27,CUST-022,Shipped,USD,3715.88
SO-01654,2025-11-18,CUST-017,Closed,USD,3186.7
SO-01655,2025-11-13,CUST-022,Closed,USD,8086.46
SO-01656,2025-11-19,CUST-034,Shipped,USD,4336.24
SO-01657,2025-11-05,CUST-026,Shipped,USD,4437.1
SO-01658,2025-11-13,CUST-047,Closed,USD,5449.98
SO-01659,2025-11-20,CUST-005,Closed,USD,5001.44
SO-01660,2025-11-04,CUST-006,Closed,USD,8712.86
SO-01661,2025-11-18,CUST-048,Shipped,USD,2690.45
SO-01662,2025-11-25,CUST-006,Shipped,USD,8138.72
SO-01663,2025-11-03,CUST-020,Closed,USD,5659.02
SO-01664,2025-11-06,CUST-036,Shipped,USD,1173.8
SO-01665,2025-11-24,CUST-010,Closed,USD,619.4
SO-01666,2025-11-10,CUST-039,Closed,USD,935.6
SO-01667,2025-11-20,CUST-044,Shipped,USD,1233.07
SO-01668,2025-11-07,CUST-005,Shipped,USD,1906.11
SO-01669,2025-11-05,CUST-017,Open,USD,8950.91
SO-01670,2025-11-10,CUST-038,Shipped,USD,10903.65
SO-01671,2025-11-03,CUST-041,Shipped,USD,5666.24
SO-01672,2025-11-03,CUST-002,Closed,USD,11365.24
SO-01673,2025-11-25,CUST-034,Shipped,USD,2141.84
SO-01674,2025-11-12,CUST-008,Closed,USD,644.54
SO-01675,2025-11-04,CUST-041,Closed,USD,188.74
SO-01676,2025-11-26,CUST-012,Shipped,USD,648.15
SO-01677,2025-11-27,CUST-019,Closed,USD,12193.36
SO-01678,2025-11-18,CUST-017,Shipped,USD,597.88
SO-01679,2025-11-14,CUST-043,Closed,USD,1076.97
SO-01680,2025-11-26,CUST-048,Shipped,USD,571.55
SO-01681,2025-11-11,CUST-022,Shipped,USD,8719.13
SO-01682,2025-11-28,CUST-031,Closed,USD,1847.8
SO-01683,2025-11-07,CUST-032,Closed,USD,17050.93
SO-01684,2025-11-10,CUST-008,Shipped,USD,5790.14
SO-01685,2025-11-26,CUST-012,Closed,USD,3951.23
SO-01686,2025-11-06,CUST-024,Shipped,USD,4970.14
SO-01687,2025-11-11,CUST-029,Shipped,USD,2662.54
SO-01688,2025-11-07,CUST-010,Shipped,USD,7122.77
SO-01689,2025-11-19,CUST-032,Open,USD,1457.17
SO-01690,2025-11-03,CUST-012,Shipped,USD,5486.4
SO-01691,2025-11-14,CUST-040,Shipped,USD,2205.55
SO-01692,2025-11-20,CUST-008,Closed,USD,949.8
SO-01693,2025-11-03,CUST-006,Shipped,USD,5426.46
SO-01694,2025-11-18,CUST-006,Shipped,USD,1852.82
SO-01695,2025-11-10,CUST-049,Shipped,USD,1280.88
SO-01696,2025-11-13,CUST-028,Shipped,USD,7495.91
SO-01697,2025-11-04,CUST-006,Shipped,USD,8366.44
SO-01698,2025-11-25,CUST-030,Shipped,USD,3035.88
SO-01699,2025-11-24,CUST-005,Closed,USD,7234.95
SO-01700,2025-11-10,CUST-035,Shipped,USD,15010.82
SO-01701,2025-11-11,CUST-033,Closed,USD,5645.44
SO-01702,2025-11-07,CUST-009,Shipped,USD,9123.88
SO-01703,2025-11-06,CUST-015,Shipped,USD,9339.41
SO-01704,2025-11-25,CUST-048,Closed,USD,513.2
SO-01705,2025-11-10,CUST-010,Shipped,USD,4300.4
SO-01706,2025-11-25,CUST-050,Shipped,USD,2150.28
SO-01707,2025-11-05,CUST-033,Open,USD,3527.15
SO-01708,2025-11-26,CUST-044,Shipped,USD,2804.78
SO-01709,2025-11-19,CUST-003,Closed,USD,7239.1
SO-01710,2025-11-20,CUST-007,Shipped,USD,4577.44
SO-01711,2025-11-06,CUST-048,Shipped,USD,2014.25
SO-01712,2025-11-19,CUST-020,Open,USD,9908.25
SO-01713,2025-11-17,CUST-040,Shipped,USD,1287.31
SO-01714,2025-11-24,CUST-002,Shipped,USD,4749.44
SO-01715,2025-11-27,CUST-038,Closed,USD,5577.77
SO-01716,2025-11-13,CUST-044,Shipped,USD,703.72
SO-01717,2025-11-13,CUST-019,Shipped,USD,3952.3
SO-01718,2025-11-19,CUST-007,Closed,USD,3542.57
SO-01719,2025-11-19,CUST-005,Shipped,USD,22036.76
SO-01720,2025-11-25,CUST-048,Closed,USD,7455.38
SO-01721,2025-11-10,CUST-030,Closed,USD,1028.58
SO-01722,2025-11-07,CUST-047,Shipped,USD,2634.73
SO-01723,2025-11-14,CUST-024,Shipped,USD,12382.58
SO-01724,2025-11-05,CUST-017,Closed,USD,2045.49
SO-01725,2025-11-27,CUST-026,Closed,USD,2364.93
SO-01726,2025-11-17,CUST-036,Closed,USD,3068.96
SO-01727,2025-11-04,CUST-009,Shipped,USD,1406.75
SO-01728,2025-11-19,CUST-021,Closed,USD,12370.93
SO-01729,2025-11-03,CUST-050,Closed,USD,4956.98
SO-01730,2025-11-17,CUST-018,Closed,USD,5230.23
SO-01731,2025-11-26,CUST-017,Shipped,USD,6532.88
SO-01732,2025-11-17,CUST-038,Shipped,USD,4374.5
SO-01733,2025-11-21,CUST-018,Shipped,USD,5181.2
SO-01734,2025-11-20,CUST-050,Shipped,USD,1911.36
SO-01735,2025-11-03,CUST-001,Shipped,USD,10821.87
SO-01736,2025-11-25,CUST-046,Closed,USD,3296.71
SO-01737,2025-11-07,CUST-014,Closed,USD,98.01
SO-01738,2025-11-20,CUST-049,Shipped,USD,2183.19
SO-01739,2025-11-12,CUST-040,Closed,USD,8821.69
SO-01740,2025-11-27,CUST-025,Closed,USD,225.57
SO-01741,2025-11-19,CUST-014,Shipped,USD,1298.5
SO-01742,2025-11-06,CUST-008,Closed,USD,9077.86
SO-01743,2025-11-24,CUST-036,Open,USD,4674.6
SO-01744,2025-11-24,CUST-040,Shipped,USD,218.15
SO-01745,2025-11-10,CUST-024,Closed,USD,1535.92
SO-01746,2025-11-14,CUST-003,Closed,USD,7412.07
SO-01747,2025-11-24,CUST-027,Shipped,USD,237.8
SO-01748,2025-11-10,CUST-037,Shipped,USD,249.8
SO-01749,2025-11-17,CUST-036,Closed,USD,3529.44
SO-01750,2025-11-27,CUST-005,Closed,USD,107.83
SO-01751,2025-11-27,CUST-026,Closed,USD,19835.22
SO-01752,2025-11-10,CUST-018,Closed,USD,9969.5
SO-01753,2025-11-27,CUST-017,Closed,USD,6919.84
SO-01754,2025-11-24,CUST-043,Closed,USD,6567.64
SO-01755,2025-11-17,CUST-013,Closed,USD,6641.1
SO-01756,2025-11-26,CUST-045,Shipped,USD,2337.98
SO-01757,2025-11-07,CUST-047,Shipped,USD,688.04
SO-01758,2025-11-07,CUST-002,Closed,USD,5825.55
SO-01759,2025-11-26,CUST-050,Closed,USD,10915.87
SO-01760,2025-11-12,CUST-043,Shipped,USD,7592.6
SO-01761,2025-11-17,CUST-001,Shipped,USD,15156.92
SO-01762,2025-11-10,CUST-004,Closed,USD,291.25
SO-01763,2025-11-26,CUST-006,Shipped,USD,5805.72
SO-01764,2025-11-24,CUST-037,Closed,USD,10042.89
SO-01765,2025-11-25,CUST-019,Shipped,USD,4416.78
SO-01766,2025-11-25,CUST-048,Shipped,USD,6868.89
SO-01767,2025-11-27,CUST-039,Closed,USD,1229.0
SO-01768,2025-11-06,CUST-045,Closed,USD,8147.5
SO-01769,2025-11-18,CUST-042,Closed,USD,2023.7
SO-01770,2025-11-12,CUST-048,Closed,USD,3473.98
SO-01771,2025-11-20,CUST-027,Closed,USD,9603.58
SO-01772,2025-11-26,CUST-004,Shipped,USD,5862.3
SO-01773,2025-11-13,CUST-013,Closed,USD,1909.54
SO-01774,2025-11-10,CUST-014,Closed,USD,4992.19
SO-01775,2025-11-19,CUST-049,Shipped,USD,905.4
SO-01776,2025-11-13,CUST-026,Shipped,USD,435.8
SO-01777,2025-11-17,CUST-004,Closed,USD,1750.42
SO-01778,2025-11-14,CUST-045,Shipped,USD,5517.46
SO-01779,2025-11-26,CUST-041,Shipped,USD,1173.96
SO-01780,2025-11-04,CUST-001,Shipped,USD,6437.16
SO-01781,2025-11-20,CUST-007,Shipped,USD,6372.75
