journal_id,line_id,posting_date,account_id,debit,credit,description,source_doc,cost_center
JE-004632,GL-019154,2025-12-02,1210,0.0,820.19,Inventory release Brakes - SO-02062,SO-02062,
JE-004632,GL-019155,2025-12-02,5020,1696.2,0.0,COGS Engine - SO-02062,SO-02062,
JE-004632,GL-019156,2025-12-02,1220,0.0,1696.2,Inventory release Engine - SO-02062,SO-02062,
JE-004632,GL-019157,2025-12-02,5060,303.8,0.0,COGS Accessories - SO-02062,SO-02062,
JE-004632,GL-019158,2025-12-02,1260,0.0,303.8,Inventory release Accessories - SO-02062,SO-02062,
JE-004633,GL-019159,2025-12-31,1010,3682.11,0.0,Customer payment CUST-047,SO-02062,
JE-004633,GL-019160,2025-12-31,1100,0.0,3682.11,Apply receipt SO-02062,SO-02062,
JE-004634,GL-019161,2025-12-04,1100,10876.74,0.0,Invoice SO-02063 to CUST-037,SO-02063,
JE-004634,GL-019162,2025-12-04,4030,0.0,5367.2,Sales Electrical - SO-02063,SO-02063,
JE-004634,GL-019163,2025-12-04,4010,0.0,417.2,Sales Brakes - SO-02063,SO-02063,
JE-004634,GL-019164,2025-12-04,4040,0.0,5092.34,Sales Suspension - SO-02063,SO-02063,
JE-004635,GL-019165,2025-12-04,5030,3909.4,0.0,COGS Electrical - SO-02063,SO-02063,
JE-004635,GL-019166,2025-12-04,1230,0.0,3909.4,Inventory release Electrical - SO-02063,SO-02063,
JE-004635,GL-019167,2025-12-04,5010,284.4,0.0,COGS Brakes - SO-02063,SO-02063,
JE-004635,GL-019168,2025-12-04,1210,0.0,284.4,Inventory release Brakes - SO-02063,SO-02063,
JE-004635,GL-019169,2025-12-04,5040,3603.93,0.0,COGS Suspension - SO-02063,SO-02063,
JE-004635,GL-019170,2025-12-04,1240,0.0,3603.93,Inventory release Suspension - SO-02063,SO-02063,
JE-004636,GL-019171,2025-12-31,1100,4538.58,0.0,Invoice SO-02064 to CUST-040,SO-02064,
JE-004636,GL-019172,2025-12-31,4010,0.0,503.5,Sales Brakes - SO-02064,SO-02064,
JE-004636,GL-019173,2025-12-31,4020,0.0,422.08,Sales Engine - SO-02064,SO-02064,
JE-004636,GL-019174,2025-12-31,4050,0.0,3613.0,Sales Body - SO-02064,SO-02064,
JE-004637,GL-019175,2025-12-31,5010,343.55,0.0,COGS Brakes - SO-02064,SO-02064,
JE-004637,GL-019176,2025-12-31,1210,0.0,343.55,Inventory release Brakes - SO-02064,SO-02064,
JE-004637,GL-019177,2025-12-31,5020,300.17,0.0,COGS Engine - SO-02064,SO-02064,
JE-004637,GL-019178,2025-12-31,1220,0.0,300.17,Inventory release Engine - SO-02064,SO-02064,
JE-004637,GL-019179,2025-12-31,5050,2551.2,0.0,COGS Body - SO-02064,SO-02064,
JE-004637,GL-019180,2025-12-31,1250,0.0,2551.2,Inventory release Body - SO-02064,SO-02064,
JE-004638,GL-019181,2025-12-01,1100,4233.15,0.0,Invoice SO-02065 to CUST-012,SO-02065,
JE-004638,GL-019182,2025-12-01,4030,0.0,880.2,Sales Electrical - SO-02065,SO-02065,
JE-004638,GL-019183,2025-12-01,4020,0.0,3085.63,Sales Engine - SO-02065,SO-02065,
JE-004638,GL-019184,2025-12-01,4010,0.0,267.32,Sales Brakes - SO-02065,SO-02065,
JE-004639,GL-019185,2025-12-01,5030,701.8,0.0,COGS Electrical - SO-02065,SO-02065,
JE-004639,GL-019186,2025-12-01,1230,0.0,701.8,Inventory release Electrical - SO-02065,SO-02065,
JE-004639,GL-019187,2025-12-01,5020,2325.54,0.0,COGS Engine - SO-02065,SO-02065,
JE-004639,GL-019188,2025-12-01,1220,0.0,2325.54,Inventory release Engine - SO-02065,SO-02065,
JE-004639,GL-019189,2025-12-01,5010,211.0,0.0,COGS Brakes - SO-02065,SO-02065,
JE-004639,GL-019190,2025-12-01,1210,0.0,211.0,Inventory release Brakes - SO-02065,SO-02065,
JE-004640,GL-019191,2025-12-31,1010,4233.15,0.0,Customer payment CUST-012,SO-02065,
JE-004640,GL-019192,2025-12-31,1100,0.0,4233.15,Apply receipt SO-02065,SO-02065,
JE-004641,GL-019193,2025-12-01,1100,1271.06,0.0,Invoice SO-02068 to CUST-018,SO-02068,
JE-004641,GL-019194,2025-12-01,4010,0.0,595.71,Sales Brakes - SO-02068,SO-02068,
JE-004641,GL-019195,2025-12-01,4030,0.0,494.59,Sales Electrical - SO-02068,SO-02068,
JE-004641,GL-019196,2025-12-01,4060,0.0,180.76,Sales Accessories - SO-02068,SO-02068,
JE-004642,GL-019197,2025-12-01,5010,398.19,0.0,COGS Brakes - SO-02068,SO-02068,
JE-004642,GL-019198,2025-12-01,1210,0.0,398.19,Inventory release Brakes - SO-02068,SO-02068,
JE-004642,GL-019199,2025-12-01,5030,335.93,0.0,COGS Electrical - SO-02068,SO-02068,
JE-004642,GL-019200,2025-12-01,1230,0.0,335.93,Inventory release Electrical - SO-02068,SO-02068,
JE-004642,GL-019201,2025-12-01,5060,147.02,0.0,COGS Accessories - SO-02068,SO-02068,
JE-004642,GL-019202,2025-12-01,1260,0.0,147.02,Inventory release Accessories - SO-02068,SO-02068,
JE-004643,GL-019203,2025-12-31,1010,1271.06,0.0,Customer payment CUST-018,SO-02068,
JE-004643,GL-019204,2025-12-31,1100,0.0,1271.06,Apply receipt SO-02068,SO-02068,
JE-004644,GL-019205,2025-12-02,1100,22102.48,0.0,Invoice SO-02069 to CUST-035,SO-02069,
JE-004644,GL-019206,2025-12-02,4050,0.0,14719.8,Sales Body - SO-02069,SO-02069,
JE-004644,GL-019207,2025-12-02,4060,0.0,1266.24,Sales Accessories - SO-02069,SO-02069,
JE-004644,GL-019208,2025-12-02,4010,0.0,943.2,Sales Brakes - SO-02069,SO-02069,
JE-004644,GL-019209,2025-12-02,4030,0.0,371.68,Sales Electrical - SO-02069,SO-02069,
JE-004644,GL-019210,2025-12-02,4020,0.0,4801.56,Sales Engine - SO-02069,SO-02069,
JE-004645,GL-019211,2025-12-02,5050,10172.0,0.0,COGS Body - SO-02069,SO-02069,
JE-004645,GL-019212,2025-12-02,1250,0.0,10172.0,Inventory release Body - SO-02069,SO-02069,
JE-004645,GL-019213,2025-12-02,5060,986.88,0.0,COGS Accessories - SO-02069,SO-02069,
JE-004645,GL-019214,2025-12-02,1260,0.0,986.88,Inventory release Accessories - SO-02069,SO-02069,
JE-004645,GL-019215,2025-12-02,5010,663.65,0.0,COGS Brakes - SO-02069,SO-02069,
JE-004645,GL-019216,2025-12-02,1210,0.0,663.65,Inventory release Brakes - SO-02069,SO-02069,
JE-004645,GL-019217,2025-12-02,5030,280.72,0.0,COGS Electrical - SO-02069,SO-02069,
JE-004645,GL-019218,2025-12-02,1230,0.0,280.72,Inventory release Electrical - SO-02069,SO-02069,
JE-004645,GL-019219,2025-12-02,5020,3865.32,0.0,COGS Engine - SO-02069,SO-02069,
JE-004645,GL-019220,2025-12-02,1220,0.0,3865.32,Inventory release Engine - SO-02069,SO-02069,
JE-004646,GL-019221,2025-12-31,1010,22102.48,0.0,Customer payment CUST-035,SO-02069,
JE-004646,GL-019222,2025-12-31,1100,0.0,22102.48,Apply receipt SO-02069,SO-02069,
JE-004647,GL-019223,2025-12-26,1100,8466.21,0.0,Invoice SO-02070 to CUST-016,SO-02070,
JE-004647,GL-019224,2025-12-26,4060,0.0,2893.25,Sales Accessories - SO-02070,SO-02070,
JE-004647,GL-019225,2025-12-26,4020,0.0,3267.8,Sales Engine - SO-02070,SO-02070,
JE-004647,GL-019226,2025-12-26,4050,0.0,2055.47,Sales Body - SO-02070,SO-02070,
JE-004647,GL-019227,2025-12-26,4010,0.0,249.69,Sales Brakes - SO-02070,SO-02070,
JE-004648,GL-019228,2025-12-26,5060,2206.75,0.0,COGS Accessories - SO-02070,SO-02070,
JE-004648,GL-019229,2025-12-26,1260,0.0,2206.75,Inventory release Accessories - SO-02070,SO-02070,
JE-004648,GL-019230,2025-12-26,5020,2508.1,0.0,COGS Engine - SO-02070,SO-02070,
JE-004648,GL-019231,2025-12-26,1220,0.0,2508.1,Inventory release Engine - SO-02070,SO-02070,
JE-004648,GL-019232,2025-12-26,5050,1572.55,0.0,COGS Body - SO-02070,SO-02070,
JE-004648,GL-019233,2025-12-26,1250,0.0,1572.55,Inventory release Body - SO-02070,SO-02070,
JE-004648,GL-019234,2025-12-26,5010,180.94,0.0,COGS Brakes - SO-02070,SO-02070,
JE-004648,GL-019235,2025-12-26,1210,0.0,180.94,Inventory release Brakes - SO-02070,SO-02070,
JE-004649,GL-019236,2025-12-08,1100,5064.96,0.0,Invoice SO-02071 to CUST-015,SO-02071,
JE-004649,GL-019237,2025-12-08,4020,0.0,5064.96,Sales Engine - SO-02071,SO-02071,
JE-004650,GL-019238,2025-12-08,5020,3602.04,0.0,COGS Engine - SO-02071,SO-02071,
JE-004650,GL-019239,2025-12-08,1220,0.0,3602.04,Inventory release Engine - SO-02071,SO-02071,
JE-004651,GL-019240,2025-12-08,1100,750.06,0.0,Invoice SO-02072 to CUST-036,SO-02072,
JE-004651,GL-019241,2025-12-08,4040,0.0,750.06,Sales Suspension - SO-02072,SO-02072,
JE-004652,GL-019242,2025-12-08,5040,581.94,0.0,COGS Suspension - SO-02072,SO-02072,
JE-004652,GL-019243,2025-12-08,1240,0.0,581.94,Inventory release Suspension - SO-02072,SO-02072,
JE-004653,GL-019244,2025-12-31,1010,750.06,0.0,Customer payment CUST-036,SO-02072,
JE-004653,GL-019245,2025-12-31,1100,0.0,750.06,Apply receipt SO-02072,SO-02072,
JE-004654,GL-019246,2025-12-11,1100,7818.25,0.0,Invoice SO-02074 to CUST-031,SO-02074,
JE-004654,GL-019247,2025-12-11,4010,0.0,1485.0,Sales Brakes - SO-02074,SO-02074,
JE-004654,GL-019248,2025-12-11,4030,0.0,4999.48,Sales Electrical - SO-02074,SO-02074,
JE-004654,GL-019249,2025-12-11,4020,0.0,1333.77,Sales Engine - SO-02074,SO-02074,
JE-004655,GL-019250,2025-12-11,5010,1055.0,0.0,COGS Brakes - SO-02074,SO-02074,
JE-004655,GL-019251,2025-12-11,1210,0.0,1055.0,Inventory release Brakes - SO-02074,SO-02074,
JE-004655,GL-019252,2025-12-11,5030,3458.12,0.0,COGS Electrical - SO-02074,SO-02074,
JE-004655,GL-019253,2025-12-11,1230,0.0,3458.12,Inventory release Electrical - SO-02074,SO-02074,
JE-004655,GL-019254,2025-12-11,5020,966.33,0.0,COGS Engine - SO-02074,SO-02074,
JE-004655,GL-019255,2025-12-11,1220,0.0,966.33,Inventory release Engine - SO-02074,SO-02074,
JE-004656,GL-019256,2025-12-16,1100,5422.12,0.0,Invoice SO-02077 to CUST-024,SO-02077,
JE-004656,GL-019257,2025-12-16,4010,0.0,2301.76,Sales Brakes - SO-02077,SO-02077,
JE-004656,GL-019258,2025-12-16,4020,0.0,987.7,Sales Engine - SO-02077,SO-02077,
JE-004656,GL-019259,2025-12-16,4050,0.0,1902.44,Sales Body - SO-02077,SO-02077,
JE-004656,GL-019260,2025-12-16,4060,0.0,230.22,Sales Accessories - SO-02077,SO-02077,
JE-004657,GL-019261,2025-12-16,5010,1648.24,0.0,COGS Brakes - SO-02077,SO-02077,
JE-004657,GL-019262,2025-12-16,1210,0.0,1648.24,Inventory release Brakes - SO-02077,SO-02077,
JE-004657,GL-019263,2025-12-16,5020,801.4,0.0,COGS Engine - SO-02077,SO-02077,
JE-004657,GL-019264,2025-12-16,1220,0.0,801.4,Inventory release Engine - SO-02077,SO-02077,
JE-004657,GL-019265,2025-12-16,5050,1505.04,0.0,COGS Body - SO-02077,SO-02077,
JE-004657,GL-019266,2025-12-16,1250,0.0,1505.04,Inventory release Body - SO-02077,SO-02077,
JE-004657,GL-019267,2025-12-16,5060,157.16,0.0,COGS Accessories - SO-02077,SO-02077,
JE-004657,GL-019268,2025-12-16,1260,0.0,157.16,Inventory release Accessories - SO-02077,SO-02077,
JE-004658,GL-019269,2025-12-10,1100,8521.22,0.0,Invoice SO-02079 to CUST-043,SO-02079,
JE-004658,GL-019270,2025-12-10,4010,0.0,3751.16,Sales Brakes - SO-02079,SO-02079,
JE-004658,GL-019271,2025-12-10,4030,0.0,3786.36,Sales Electrical - SO-02079,SO-02079,
JE-004658,GL-019272,2025-12-10,4020,0.0,983.7,Sales Engine - SO-02079,SO-02079,
JE-004659,GL-019273,2025-12-10,5010,2735.84,0.0,COGS Brakes - SO-02079,SO-02079,
JE-004659,GL-019274,2025-12-10,1210,0.0,2735.84,Inventory release Brakes - SO-02079,SO-02079,
JE-004659,GL-019275,2025-12-10,5030,2786.77,0.0,COGS Electrical - SO-02079,SO-02079,
JE-004659,GL-019276,2025-12-10,1230,0.0,2786.77,Inventory release Electrical - SO-02079,SO-02079,
JE-004659,GL-019277,2025-12-10,5020,678.0,0.0,COGS Engine - SO-02079,SO-02079,
JE-004659,GL-019278,2025-12-10,1220,0.0,678.0,Inventory release Engine - SO-02079,SO-02079,
JE-004660,GL-019279,2025-12-09,1100,10147.8,0.0,Invoice SO-02080 to CUST-007,SO-02080,
JE-004660,GL-019280,2025-12-09,4020,0.0,10147.8,Sales Engine - SO-02080,SO-02080,
JE-004661,GL-019281,2025-12-09,5020,7461.4,0.0,COGS Engine - SO-02080,SO-02080,
JE-004661,GL-019282,2025-12-09,1220,0.0,7461.4,Inventory release Engine - SO-02080,SO-02080,
JE-004662,GL-019283,2025-12-09,1100,1300.8,0.0,Invoice SO-02081 to CUST-003,SO-02081,
JE-004662,GL-019284,2025-12-09,4010,0.0,1300.8,Sales Brakes - SO-02081,SO-02081,
JE-004663,GL-019285,2025-12-09,5010,907.6,0.0,COGS Brakes - SO-02081,SO-02081,
JE-004663,GL-019286,2025-12-09,1210,0.0,907.6,Inventory release Brakes - SO-02081,SO-02081,
JE-004664,GL-019287,2025-12-24,1100,1706.72,0.0,Invoice SO-02082 to CUST-019,SO-02082,
JE-004664,GL-019288,2025-12-24,4060,0.0,318.56,Sales Accessories - SO-02082,SO-02082,
JE-004664,GL-019289,2025-12-24,4030,0.0,1388.16,Sales Electrical - SO-02082,SO-02082,
JE-004665,GL-019290,2025-12-24,5060,243.04,0.0,COGS Accessories - SO-02082,SO-02082,
JE-004665,GL-019291,2025-12-24,1260,0.0,243.04,Inventory release Accessories - SO-02082,SO-02082,
JE-004665,GL-019292,2025-12-24,5030,1049.73,0.0,COGS Electrical - SO-02082,SO-02082,
JE-004665,GL-019293,2025-12-24,1230,0.0,1049.73,Inventory release Electrical - SO-02082,SO-02082,
JE-004666,GL-019294,2025-12-01,1100,6766.96,0.0,Invoice SO-02085 to CUST-026,SO-02085,
JE-004666,GL-019295,2025-12-01,4040,0.0,263.18,Sales Suspension - SO-02085,SO-02085,
JE-004666,GL-019296,2025-12-01,4030,0.0,4451.3,Sales Electrical - SO-02085,SO-02085,
JE-004666,GL-019297,2025-12-01,4010,0.0,1298.08,Sales Brakes - SO-02085,SO-02085,
JE-004666,GL-019298,2025-12-01,4020,0.0,754.4,Sales Engine - SO-02085,SO-02085,
JE-004667,GL-019299,2025-12-01,5040,193.98,0.0,COGS Suspension - SO-02085,SO-02085,
JE-004667,GL-019300,2025-12-01,1240,0.0,193.98,Inventory release Suspension - SO-02085,SO-02085,
JE-004667,GL-019301,2025-12-01,5030,3359.3,0.0,COGS Electrical - SO-02085,SO-02085,
JE-004667,GL-019302,2025-12-01,1230,0.0,3359.3,Inventory release Electrical - SO-02085,SO-02085,
JE-004667,GL-019303,2025-12-01,5010,891.3,0.0,COGS Brakes - SO-02085,SO-02085,
JE-004667,GL-019304,2025-12-01,1210,0.0,891.3,Inventory release Brakes - SO-02085,SO-02085,
JE-004667,GL-019305,2025-12-01,5020,628.16,0.0,COGS Engine - SO-02085,SO-02085,
JE-004667,GL-019306,2025-12-01,1220,0.0,628.16,Inventory release Engine - SO-02085,SO-02085,
JE-004668,GL-019307,2025-12-15,1100,5020.9,0.0,Invoice SO-02086 to CUST-026,SO-02086,
JE-004668,GL-019308,2025-12-15,4010,0.0,4141.6,Sales Brakes - SO-02086,SO-02086,
JE-004668,GL-019309,2025-12-15,4030,0.0,879.3,Sales Electrical - SO-02086,SO-02086,
JE-004669,GL-019310,2025-12-15,5010,3083.4,0.0,COGS Brakes - SO-02086,SO-02086,
JE-004669,GL-019311,2025-12-15,1210,0.0,3083.4,Inventory release Brakes - SO-02086,SO-02086,
JE-004669,GL-019312,2025-12-15,5030,668.4,0.0,COGS Electrical - SO-02086,SO-02086,
JE-004669,GL-019313,2025-12-15,1230,0.0,668.4,Inventory release Electrical - SO-02086,SO-02086,
JE-004670,GL-019314,2025-12-31,1010,5020.9,0.0,Customer payment CUST-026,SO-02086,
JE-004670,GL-019315,2025-12-31,1100,0.0,5020.9,Apply receipt SO-02086,SO-02086,
JE-004671,GL-019316,2025-12-05,1100,3874.67,0.0,Invoice SO-02088 to CUST-031,SO-02088,
JE-004671,GL-019317,2025-12-05,4020,0.0,854.57,Sales Engine - SO-02088,SO-02088,
JE-004671,GL-019318,2025-12-05,4040,0.0,3020.1,Sales Suspension - SO-02088,SO-02088,
JE-004672,GL-019319,2025-12-05,5020,615.56,0.0,COGS Engine - SO-02088,SO-02088,
JE-004672,GL-019320,2025-12-05,1220,0.0,615.56,Inventory release Engine - SO-02088,SO-02088,
JE-004672,GL-019321,2025-12-05,5040,2149.5,0.0,COGS Suspension - SO-02088,SO-02088,
JE-004672,GL-019322,2025-12-05,1240,0.0,2149.5,Inventory release Suspension - SO-02088,SO-02088,
JE-004673,GL-019323,2025-12-17,1100,2624.27,0.0,Invoice SO-02089 to CUST-049,SO-02089,
JE-004673,GL-019324,2025-12-17,4010,0.0,2106.27,Sales Brakes - SO-02089,SO-02089,
JE-004673,GL-019325,2025-12-17,4060,0.0,518.0,Sales Accessories - SO-02089,SO-02089,
JE-004674,GL-019326,2025-12-17,5010,1538.51,0.0,COGS Brakes - SO-02089,SO-02089,
JE-004674,GL-019327,2025-12-17,1210,0.0,1538.51,Inventory release Brakes - SO-02089,SO-02089,
JE-004674,GL-019328,2025-12-17,5060,392.9,0.0,COGS Accessories - SO-02089,SO-02089,
JE-004674,GL-019329,2025-12-17,1260,0.0,392.9,Inventory release Accessories - SO-02089,SO-02089,
JE-004675,GL-019330,2025-12-10,1100,10370.37,0.0,Invoice SO-02090 to CUST-015,SO-02090,
JE-004675,GL-019331,2025-12-10,4020,0.0,9844.47,Sales Engine - SO-02090,SO-02090,
JE-004675,GL-019332,2025-12-10,4060,0.0,143.1,Sales Accessories - SO-02090,SO-02090,
JE-004675,GL-019333,2025-12-10,4010,0.0,382.8,Sales Brakes - SO-02090,SO-02090,
JE-004676,GL-019334,2025-12-10,5020,7347.88,0.0,COGS Engine - SO-02090,SO-02090,
JE-004676,GL-019335,2025-12-10,1220,0.0,7347.88,Inventory release Engine - SO-02090,SO-02090,
JE-004676,GL-019336,2025-12-10,5060,112.47,0.0,COGS Accessories - SO-02090,SO-02090,
JE-004676,GL-019337,2025-12-10,1260,0.0,112.47,Inventory release Accessories - SO-02090,SO-02090,
JE-004676,GL-019338,2025-12-10,5010,263.12,0.0,COGS Brakes - SO-02090,SO-02090,
JE-004676,GL-019339,2025-12-10,1210,0.0,263.12,Inventory release Brakes - SO-02090,SO-02090,
JE-004677,GL-019340,2025-12-31,1010,10370.37,0.0,Customer payment CUST-015,SO-02090,
JE-004677,GL-019341,2025-12-31,1100,0.0,10370.37,Apply receipt SO-02090,SO-02090,
JE-004678,GL-019342,2025-12-11,1100,6577.84,0.0,Invoice SO-02094 to CUST-030,SO-02094,
JE-004678,GL-019343,2025-12-11,4020,0.0,957.82,Sales Engine - SO-02094,SO-02094,
JE-004678,GL-019344,2025-12-11,4010,0.0,155.04,Sales Brakes - SO-02094,SO-02094,
JE-004678,GL-019345,2025-12-11,4030,0.0,955.62,Sales Electrical - SO-02094,SO-02094,
JE-004678,GL-019346,2025-12-11,4060,0.0,4509.36,Sales Accessories - SO-02094,SO-02094,
JE-004679,GL-019347,2025-12-11,5020,756.78,0.0,COGS Engine - SO-02094,SO-02094,
JE-004679,GL-019348,2025-12-11,1220,0.0,756.78,Inventory release Engine - SO-02094,SO-02094,
JE-004679,GL-019349,2025-12-11,5010,117.28,0.0,COGS Brakes - SO-02094,SO-02094,
JE-004679,GL-019350,2025-12-11,1210,0.0,117.28,Inventory release Brakes - SO-02094,SO-02094,
JE-004679,GL-019351,2025-12-11,5030,699.82,0.0,COGS Electrical - SO-02094,SO-02094,
JE-004679,GL-019352,2025-12-11,1230,0.0,699.82,Inventory release Electrical - SO-02094,SO-02094,
JE-004679,GL-019353,2025-12-11,5060,3322.44,0.0,COGS Accessories - SO-02094,SO-02094,
JE-004679,GL-019354,2025-12-11,1260,0.0,3322.44,Inventory release Accessories - SO-02094,SO-02094,
JE-004680,GL-019355,2025-12-31,1100,7562.02,0.0,Invoice SO-02095 to CUST-033,SO-02095,
JE-004680,GL-019356,2025-12-31,4060,0.0,1266.25,Sales Accessories - SO-02095,SO-02095,
JE-004680,GL-019357,2025-12-31,4030,0.0,3976.82,Sales Electrical - SO-02095,SO-02095,
JE-004680,GL-019358,2025-12-31,4020,0.0,2318.95,Sales Engine - SO-02095,SO-02095,
JE-004681,GL-019359,2025-12-31,5060,1024.86,0.0,COGS Accessories - SO-02095,SO-02095,
JE-004681,GL-019360,2025-12-31,1260,0.0,1024.86,Inventory release Accessories - SO-02095,SO-02095,
JE-004681,GL-019361,2025-12-31,5030,2877.23,0.0,COGS Electrical - SO-02095,SO-02095,
JE-004681,GL-019362,2025-12-31,1230,0.0,2877.23,Inventory release Electrical - SO-02095,SO-02095,
JE-004681,GL-019363,2025-12-31,5020,1891.95,0.0,COGS Engine - SO-02095,SO-02095,
JE-004681,GL-019364,2025-12-31,1220,0.0,1891.95,Inventory release Engine - SO-02095,SO-02095,
JE-004682,GL-019365,2025-12-01,1100,1609.12,0.0,Invoice SO-02096 to CUST-017,SO-02096,
JE-004682,GL-019366,2025-12-01,4030,0.0,1409.58,Sales Electrical - SO-02096,SO-02096,
JE-004682,GL-019367,2025-12-01,4010,0.0,139.54,Sales Brakes - SO-02096,SO-02096,
JE-004682,GL-019368,2025-12-01,4020,0.0,60.0,Sales Engine - SO-02096,SO-02096,
JE-004683,GL-019369,2025-12-01,5030,1007.79,0.0,COGS Electrical - SO-02096,SO-02096,
JE-004683,GL-019370,2025-12-01,1230,0.0,1007.79,Inventory release Electrical - SO-02096,SO-02096,
JE-004683,GL-019371,2025-12-01,5010,117.28,0.0,COGS Brakes - SO-02096,SO-02096,
JE-004683,GL-019372,2025-12-01,1210,0.0,117.28,Inventory release Brakes - SO-02096,SO-02096,
JE-004683,GL-019373,2025-12-01,5020,43.15,0.0,COGS Engine - SO-02096,SO-02096,
JE-004683,GL-019374,2025-12-01,1220,0.0,43.15,Inventory release Engine - SO-02096,SO-02096,
JE-004684,GL-019375,2025-12-10,1100,3321.97,0.0,Invoice SO-02098 to CUST-026,SO-02098,
JE-004684,GL-019376,2025-12-10,4030,0.0,1334.49,Sales Electrical - SO-02098,SO-02098,
JE-004684,GL-019377,2025-12-10,4050,0.0,448.16,Sales Body - SO-02098,SO-02098,
JE-004684,GL-019378,2025-12-10,4010,0.0,1097.9,Sales Brakes - SO-02098,SO-02098,
JE-004684,GL-019379,2025-12-10,4020,0.0,441.42,Sales Engine - SO-02098,SO-02098,
JE-004685,GL-019380,2025-12-10,5030,1039.23,0.0,COGS Electrical - SO-02098,SO-02098,
JE-004685,GL-019381,2025-12-10,1230,0.0,1039.23,Inventory release Electrical - SO-02098,SO-02098,
JE-004685,GL-019382,2025-12-10,5050,353.82,0.0,COGS Body - SO-02098,SO-02098,
JE-004685,GL-019383,2025-12-10,1250,0.0,353.82,Inventory release Body - SO-02098,SO-02098,
JE-004685,GL-019384,2025-12-10,5010,711.0,0.0,COGS Brakes - SO-02098,SO-02098,
JE-004685,GL-019385,2025-12-10,1210,0.0,711.0,Inventory release Brakes - SO-02098,SO-02098,
JE-004685,GL-019386,2025-12-10,5020,294.4,0.0,COGS Engine - SO-02098,SO-02098,
JE-004685,GL-019387,2025-12-10,1220,0.0,294.4,Inventory release Engine - SO-02098,SO-02098,
JE-004686,GL-019388,2025-12-09,1100,8468.38,0.0,Invoice SO-02099 to CUST-036,SO-02099,
JE-004686,GL-019389,2025-12-09,4050,0.0,1521.21,Sales Body - SO-02099,SO-02099,
JE-004686,GL-019390,2025-12-09,4030,0.0,6700.72,Sales Electrical - SO-02099,SO-02099,
JE-004686,GL-019391,2025-12-09,4040,0.0,246.45,Sales Suspension - SO-02099,SO-02099,
JE-004687,GL-019392,2025-12-09,5050,990.27,0.0,COGS Body - SO-02099,SO-02099,
JE-004687,GL-019393,2025-12-09,1250,0.0,990.27,Inventory release Body - SO-02099,SO-02099,
JE-004687,GL-019394,2025-12-09,5030,4833.52,0.0,COGS Electrical - SO-02099,SO-02099,
JE-004687,GL-019395,2025-12-09,1230,0.0,4833.52,Inventory release Electrical - SO-02099,SO-02099,
JE-004687,GL-019396,2025-12-09,5040,178.92,0.0,COGS Suspension - SO-02099,SO-02099,
JE-004687,GL-019397,2025-12-09,1240,0.0,178.92,Inventory release Suspension - SO-02099,SO-02099,
JE-004688,GL-019398,2025-12-03,1100,2866.35,0.0,Invoice SO-02100 to CUST-025,SO-02100,
JE-004688,GL-019399,2025-12-03,4030,0.0,857.68,Sales Electrical - SO-02100,SO-02100,
JE-004688,GL-019400,2025-12-03,4040,0.0,2008.67,Sales Suspension - SO-02100,SO-02100,
JE-004689,GL-019401,2025-12-03,5030,602.04,0.0,COGS Electrical - SO-02100,SO-02100,
JE-004689,GL-019402,2025-12-03,1230,0.0,602.04,Inventory release Electrical - SO-02100,SO-02100,
JE-004689,GL-019403,2025-12-03,5040,1434.9,0.0,COGS Suspension - SO-02100,SO-02100,
JE-004689,GL-019404,2025-12-03,1240,0.0,1434.9,Inventory release Suspension - SO-02100,SO-02100,
JE-004690,GL-019405,2025-12-09,1100,4809.84,0.0,Invoice SO-02101 to CUST-022,SO-02101,
JE-004690,GL-019406,2025-12-09,4060,0.0,374.64,Sales Accessories - SO-02101,SO-02101,
JE-004690,GL-019407,2025-12-09,4020,0.0,955.84,Sales Engine - SO-02101,SO-02101,
JE-004690,GL-019408,2025-12-09,4040,0.0,1618.96,Sales Suspension - SO-02101,SO-02101,
JE-004690,GL-019409,2025-12-09,4030,0.0,1578.16,Sales Electrical - SO-02101,SO-02101,
JE-004690,GL-019410,2025-12-09,4010,0.0,282.24,Sales Brakes - SO-02101,SO-02101,
JE-004691,GL-019411,2025-12-09,5060,272.54,0.0,COGS Accessories - SO-02101,SO-02101,
JE-004691,GL-019412,2025-12-09,1260,0.0,272.54,Inventory release Accessories - SO-02101,SO-02101,
JE-004691,GL-019413,2025-12-09,5020,691.8,0.0,COGS Engine - SO-02101,SO-02101,
JE-004691,GL-019414,2025-12-09,1220,0.0,691.8,Inventory release Engine - SO-02101,SO-02101,
JE-004691,GL-019415,2025-12-09,5040,1156.08,0.0,COGS Suspension - SO-02101,SO-02101,
JE-004691,GL-019416,2025-12-09,1240,0.0,1156.08,Inventory release Suspension - SO-02101,SO-02101,
JE-004691,GL-019417,2025-12-09,5030,1204.08,0.0,COGS Electrical - SO-02101,SO-02101,
JE-004691,GL-019418,2025-12-09,1230,0.0,1204.08,Inventory release Electrical - SO-02101,SO-02101,
JE-004691,GL-019419,2025-12-09,5010,193.38,0.0,COGS Brakes - SO-02101,SO-02101,
JE-004691,GL-019420,2025-12-09,1210,0.0,193.38,Inventory release Brakes - SO-02101,SO-02101,
JE-004692,GL-019421,2025-12-05,1100,2883.92,0.0,Invoice SO-02102 to CUST-049,SO-02102,
